crop_renamed,Weather,year,month,mday,agb_MgDM_ha,grain_MgDM_ha,lai,year_class,window_spei,source,date,day_of_year,scenario,series
Winter Wheat,weatherBaselineopen,2023,6,7,5.791812999999999,2.15859,3.0146,Near-normal,0.2874774103294811,named in manuscript,2023-06-07,158,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,8,6.029963,2.33997,3.01486,Near-normal,0.2874774103294811,named in manuscript,2023-06-08,159,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,9,6.283845,2.53628,3.0126,Near-normal,0.2874774103294811,named in manuscript,2023-06-09,160,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,10,6.5382169999999995,2.73741,3.01076,Near-normal,0.2874774103294811,named in manuscript,2023-06-10,161,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,11,6.809273,2.95599,3.00535,Near-normal,0.2874774103294811,named in manuscript,2023-06-11,162,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,12,7.094687,3.19059,2.99923,Near-normal,0.2874774103294811,named in manuscript,2023-06-12,163,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,13,7.3945,3.44154,2.99156,Near-normal,0.2874774103294811,named in manuscript,2023-06-13,164,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,14,7.7068449999999995,3.70889,2.98222,Near-normal,0.2874774103294811,named in manuscript,2023-06-14,165,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,15,8.036548,3.99745,2.96982,Near-normal,0.2874774103294811,named in manuscript,2023-06-15,166,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,16,8.340487,4.27095,2.95445,Near-normal,0.2874774103294811,named in manuscript,2023-06-16,167,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,17,8.65843,4.56285,2.93046,Near-normal,0.2874774103294811,named in manuscript,2023-06-17,168,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,18,9.000366,4.8816,2.90346,Near-normal,0.2874774103294811,named in manuscript,2023-06-18,169,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,19,9.321454,5.18723,2.87435,Near-normal,0.2874774103294811,named in manuscript,2023-06-19,170,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,20,9.614025,5.4715,2.83893,Near-normal,0.2874774103294811,named in manuscript,2023-06-20,171,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,21,9.877022,5.73272,2.79733,Near-normal,0.2874774103294811,named in manuscript,2023-06-21,172,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,22,10.120334,5.97875,2.75061,Near-normal,0.2874774103294811,named in manuscript,2023-06-22,173,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,23,10.408402,6.26935,2.69979,Near-normal,0.2874774103294811,named in manuscript,2023-06-23,174,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,24,10.710099,6.57521,2.65071,Near-normal,0.2874774103294811,named in manuscript,2023-06-24,175,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,25,10.974972000000001,6.84893,2.60082,Near-normal,0.2874774103294811,named in manuscript,2023-06-25,176,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,26,11.190097,7.07668,2.54648,Near-normal,0.2874774103294811,named in manuscript,2023-06-26,177,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,27,11.386389000000001,7.28674,2.48768,Near-normal,0.2874774103294811,named in manuscript,2023-06-27,178,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,28,11.632136,7.54416,2.42742,Near-normal,0.2874774103294811,named in manuscript,2023-06-28,179,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,29,11.944795,7.8659,2.37053,Near-normal,0.2874774103294811,named in manuscript,2023-06-29,180,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,6,30,12.200761,8.13368,2.31741,Near-normal,0.2874774103294811,named in manuscript,2023-06-30,181,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,1,12.449345999999998,8.39449,2.26001,Near-normal,0.2874774103294811,named in manuscript,2023-07-01,182,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,2,12.654996,8.61412,2.20268,Near-normal,0.2874774103294811,named in manuscript,2023-07-02,183,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,3,12.845592,8.81912,2.14299,Near-normal,0.2874774103294811,named in manuscript,2023-07-03,184,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,4,13.026961,9.01499,2.08346,Near-normal,0.2874774103294811,named in manuscript,2023-07-04,185,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,5,13.176606,9.18001,2.02448,Near-normal,0.2874774103294811,named in manuscript,2023-07-05,186,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,6,13.279831,9.30003,1.96496,Near-normal,0.2874774103294811,named in manuscript,2023-07-06,187,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,7,13.368141000000001,9.43265,1.90415,Near-normal,0.2874774103294811,named in manuscript,2023-07-07,188,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,8,13.490844,9.59996,1.84523,Near-normal,0.2874774103294811,named in manuscript,2023-07-08,189,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,9,13.616496000000001,9.76928,1.78867,Near-normal,0.2874774103294811,named in manuscript,2023-07-09,190,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,10,13.722166,9.91847,1.73249,Near-normal,0.2874774103294811,named in manuscript,2023-07-10,191,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,11,13.782395000000001,10.0227,1.6756,Near-normal,0.2874774103294811,named in manuscript,2023-07-11,192,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,12,13.820148,10.1041,1.61743,Near-normal,0.2874774103294811,named in manuscript,2023-07-12,193,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,13,13.852298000000001,10.179,1.55933,Near-normal,0.2874774103294811,named in manuscript,2023-07-13,194,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,14,13.895240999999999,10.2633,1.50209,Near-normal,0.2874774103294811,named in manuscript,2023-07-14,195,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,15,13.939346,10.3477,1.44651,Near-normal,0.2874774103294811,named in manuscript,2023-07-15,196,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,16,13.966560999999999,10.4147,1.39206,Near-normal,0.2874774103294811,named in manuscript,2023-07-16,197,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,17,13.988885999999999,10.4759,1.33793,Near-normal,0.2874774103294811,named in manuscript,2023-07-17,198,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,18,14.011886,10.5367,1.2849,Near-normal,0.2874774103294811,named in manuscript,2023-07-18,199,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,19,14.036121,10.5976,1.23324,Near-normal,0.2874774103294811,named in manuscript,2023-07-19,200,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,20,14.060729,10.6578,1.18314,Near-normal,0.2874774103294811,named in manuscript,2023-07-20,201,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,21,14.087164,10.7187,1.13456,Near-normal,0.2874774103294811,named in manuscript,2023-07-21,202,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,22,14.110081000000001,10.7751,1.08759,Near-normal,0.2874774103294811,named in manuscript,2023-07-22,203,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,23,14.131079,10.8286,1.04205,Near-normal,0.2874774103294811,named in manuscript,2023-07-23,204,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,24,14.140431,10.8697,0.997959,Near-normal,0.2874774103294811,named in manuscript,2023-07-24,205,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,25,14.141231000000001,10.9015,0.954918,Near-normal,0.2874774103294811,named in manuscript,2023-07-25,206,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,26,14.15127,10.9414,0.912972,Near-normal,0.2874774103294811,named in manuscript,2023-07-26,207,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,27,14.169124,10.988,0.872686,Near-normal,0.2874774103294811,named in manuscript,2023-07-27,208,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,28,14.185094,11.0319,0.834071,Near-normal,0.2874774103294811,named in manuscript,2023-07-28,209,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,29,14.200485,11.0744,0.796617,Near-normal,0.2874774103294811,named in manuscript,2023-07-29,210,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,30,14.206239,11.1066,0.760332,Near-normal,0.2874774103294811,named in manuscript,2023-07-30,211,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,7,31,14.207164,11.1332,0.724988,Near-normal,0.2874774103294811,named in manuscript,2023-07-31,212,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,8,1,14.211554,11.1624,0.690832,Near-normal,0.2874774103294811,named in manuscript,2023-08-01,213,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,8,2,14.214541999999998,11.1894,0.657975,Near-normal,0.2874774103294811,named in manuscript,2023-08-02,214,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,8,3,14.222769000000001,11.2207,0.626364,Near-normal,0.2874774103294811,named in manuscript,2023-08-03,215,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,8,4,14.226687,11.2469,0.596349,Near-normal,0.2874774103294811,named in manuscript,2023-08-04,216,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,8,5,14.232121,11.2738,0.567665,Near-normal,0.2874774103294811,named in manuscript,2023-08-05,217,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,8,6,14.247032,11.3093,0.54037,Near-normal,0.2874774103294811,named in manuscript,2023-08-06,218,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,8,7,14.261571,11.3437,0.514502,Near-normal,0.2874774103294811,named in manuscript,2023-08-07,219,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,8,8,14.265736,11.3671,0.489832,Near-normal,0.2874774103294811,named in manuscript,2023-08-08,220,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,8,9,14.274143,11.394,0.466195,Near-normal,0.2874774103294811,named in manuscript,2023-08-09,221,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,8,10,14.286446999999999,11.4241,0.443752,Near-normal,0.2874774103294811,named in manuscript,2023-08-10,222,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2023,8,11,14.304137,11.4589,0.422421,Near-normal,0.2874774103294811,named in manuscript,2023-08-11,223,Open field,Open field - Near-normal (2023)
Winter Wheat,weatherBaselineopen,2013,1,1,0.055014,0,0.178403,Dry,-0.9979094773570276,named in manuscript,2013-01-01,1,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,2,0.05507815,0,0.176386,Dry,-0.9979094773570276,named in manuscript,2013-01-02,2,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,3,0.05506659,0,0.175241,Dry,-0.9979094773570276,named in manuscript,2013-01-03,3,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,4,0.05534166,0,0.173865,Dry,-0.9979094773570276,named in manuscript,2013-01-04,4,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,5,0.055679769999999996,0,0.174794,Dry,-0.9979094773570276,named in manuscript,2013-01-05,5,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,6,0.055897180000000005,0,0.173406,Dry,-0.9979094773570276,named in manuscript,2013-01-06,6,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,7,0.05601507,0,0.172204,Dry,-0.9979094773570276,named in manuscript,2013-01-07,7,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,8,0.05604328,0,0.170953,Dry,-0.9979094773570276,named in manuscript,2013-01-08,8,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,9,0.056071880000000004,0,0.169748,Dry,-0.9979094773570276,named in manuscript,2013-01-09,9,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,10,0.056117879999999995,0,0.167791,Dry,-0.9979094773570276,named in manuscript,2013-01-10,10,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,11,0.05612673,0,0.166291,Dry,-0.9979094773570276,named in manuscript,2013-01-11,11,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,12,0.05612673,0,0.16624,Dry,-0.9979094773570276,named in manuscript,2013-01-12,12,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,13,0.05612673,0,0.166166,Dry,-0.9979094773570276,named in manuscript,2013-01-13,13,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,14,0.056125499999999995,0,0.166166,Dry,-0.9979094773570276,named in manuscript,2013-01-14,14,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,15,0.05611707,0,0.166161,Dry,-0.9979094773570276,named in manuscript,2013-01-15,15,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,16,0.056042629999999996,0,0.166125,Dry,-0.9979094773570276,named in manuscript,2013-01-16,16,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,17,0.05594423,0,0.165882,Dry,-0.9979094773570276,named in manuscript,2013-01-17,17,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,18,0.05583821,0,0.165563,Dry,-0.9979094773570276,named in manuscript,2013-01-18,18,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,19,0.0558196,0,0.165233,Dry,-0.9979094773570276,named in manuscript,2013-01-19,19,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,20,0.05576109,0,0.165167,Dry,-0.9979094773570276,named in manuscript,2013-01-20,20,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,21,0.05572181,0,0.164981,Dry,-0.9979094773570276,named in manuscript,2013-01-21,21,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,22,0.055712040000000004,0,0.164858,Dry,-0.9979094773570276,named in manuscript,2013-01-22,22,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,23,0.05570597,0,0.164827,Dry,-0.9979094773570276,named in manuscript,2013-01-23,23,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,24,0.05566679,0,0.164803,Dry,-0.9979094773570276,named in manuscript,2013-01-24,24,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,25,0.05554544,0,0.164666,Dry,-0.9979094773570276,named in manuscript,2013-01-25,25,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,26,0.05550153,0,0.164285,Dry,-0.9979094773570276,named in manuscript,2013-01-26,26,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,27,0.05548312,0,0.164146,Dry,-0.9979094773570276,named in manuscript,2013-01-27,27,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,28,0.05547993,0,0.164089,Dry,-0.9979094773570276,named in manuscript,2013-01-28,28,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,29,0.055455250000000005,0,0.164076,Dry,-0.9979094773570276,named in manuscript,2013-01-29,29,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,30,0.055416780000000006,0,0.163994,Dry,-0.9979094773570276,named in manuscript,2013-01-30,30,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,1,31,0.05562205,0,0.163865,Dry,-0.9979094773570276,named in manuscript,2013-01-31,31,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,2,1,0.05582144,0,0.164517,Dry,-0.9979094773570276,named in manuscript,2013-02-01,32,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,2,2,0.05589118,0,0.164121,Dry,-0.9979094773570276,named in manuscript,2013-02-02,33,Open field,Open field - Dry (2013)
Winter Wheat,weatherBaselineopen,2013,2,3,0.0559138,0,0.164305,Dry,-0.9979094773570276,named in manuscript,2013-02-03,34,Open field,Open field - Dry (2013)
